Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
INV/20200114/XX/I/84469121,Jas Hujan setelan bahan polymer,Pakaian,159000,12,20000,1928000,14-01-2020,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20200114/XX/I/75834827,Jas Hujan setelan bahan polymer,Pakaian,159000,15,20000,2405000,14-01-2020,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20200114/XX/I/70375439,Seragam Sekolah SD paket lengkap,Pakaian,124900,6,20000,769400,14-01-2020,JNE,Regular,Order On Process, NUSA TENGGARA TIMUR,Tokopedia
INV/20200114/XX/I/72515550,Tas Sekolah tahan air 15.6 inch,Accessories,359000,15,20000,5405000,14-01-2020,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20200114/XX/I/72515550,Seragam Sekolah SD paket lengkap,Pakaian,124900,15,20000,1893500,14-01-2020,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20200114/XX/I/72515550,Payung lipat 42 inch,Accessories,42900,40,20000,1736000,14-01-2020,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20200114/XX/I/72515550,Baju Gamis bahan katun gold,Pakaian,89000,47,20000,4203000,14-01-2020,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20200115/XX/I/36319949,Baju Gamis bahan katun gold,Pakaian,89000,42,20000,3758000,15-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200115/XX/I/66087371,Payung lipat 42 inch,Accessories,42900,88,20000,3795200,15-01-2020,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20200115/XX/I/17464487,Baju Koko lengan pendek hitam,Pakaian,89000,17,20000,1533000,15-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200115/XX/I/11258447,Pashmina ceruty premium basic,Pakaian,34900,5,20000,194500,15-01-2020,GO-JEK,Same Day,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200115/XX/I/11258447,Jas Hujan setelan bahan polymer,Pakaian,159000,46,20000,7334000,15-01-2020,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20200115/XX/I/18626710,Seragam Sekolah SD paket lengkap,Pakaian,124900,47,20000,5890300,15-01-2020,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200115/XX/I/18626710,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,18,20000,7848200,15-01-2020,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200115/XX/I/73483518,Batik Couple modis merah maroon,Pakaian,119000,61,20000,7279000,15-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200115/XX/I/32198106,Tas Sekolah tahan air 15.6 inch,Accessories,359000,29,20000,10431000,15-01-2020,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20200115/XX/I/32198106,Sweater unisex kuning,Pakaian,99000,50,20000,4970000,15-01-2020,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20200116/XX/I/53953111,Seragam Sekolah SD paket lengkap,Pakaian,124900,67,20000,8388300,16-01-2020,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20200116/XX/I/43548369,Payung lipat 42 inch,Accessories,42900,87,20000,3752300,16-01-2020,JNE,Regular,Order Berhasil, LAMPUNG,Tokopedia
INV/20200116/XX/I/75826488,Batik Couple modis merah maroon,Pakaian,119000,59,20000,7041000,16-01-2020,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20200116/XX/I/86429747,Sweater unisex kuning,Pakaian,99000,66,20000,6554000,16-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200116/XX/I/57861497,Baju Koko lengan pendek hitam,Pakaian,89000,9,20000,821000,16-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200116/XX/I/82568451,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,45,20000,19590500,16-01-2020,JNE,Regular,Order On Process, NUSA TENGGARA BARAT,Tokopedia
INV/20200116/XX/I/33918521,Pashmina ceruty premium basic,Pakaian,34900,7,20000,264300,16-01-2020,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200116/XX/I/97947832,Baju Gamis bahan katun gold,Pakaian,89000,60,20000,5360000,16-01-2020,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20200116/XX/I/90511863,Tas Sekolah tahan air 15.6 inch,Accessories,359000,18,20000,6482000,16-01-2020,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20200116/XX/I/90511863,Jas Hujan setelan bahan polymer,Pakaian,159000,100,20000,15920000,16-01-2020,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20200117/XX/I/44914229,Pashmina ceruty premium basic,Pakaian,34900,7,20000,264300,17-01-2020,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20200117/XX/I/45850411,Batik Couple modis merah maroon,Pakaian,119000,71,20000,8469000,17-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200117/XX/I/22578121,Payung lipat 42 inch,Accessories,42900,84,20000,3623600,17-01-2020,SiCepat,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200117/XX/I/35562581,Sweater unisex kuning,Pakaian,99000,41,20000,4079000,17-01-2020,GO-JEK,Same Day,Order On Process, MALUKU UTARA,Tokopedia
INV/20200117/XX/I/53567251,Baju Koko lengan pendek hitam,Pakaian,89000,6,20000,554000,17-01-2020,JNE,Regular,Batal, JAWA BARAT,Tokopedia
INV/20200117/XX/I/58568811,Baju Gamis bahan katun gold,Pakaian,89000,65,20000,5805000,17-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20200117/XX/I/49042690,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,20,20000,8718000,17-01-2020,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20200117/XX/I/22494061,Tas Sekolah tahan air 15.6 inch,Accessories,359000,14,20000,5046000,17-01-2020,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20200117/XX/I/22494061,Jas Hujan setelan bahan polymer,Pakaian,159000,85,20000,13535000,17-01-2020,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20200117/XX/I/58933632,Seragam Sekolah SD paket lengkap,Pakaian,124900,18,20000,2268200,17-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200118/XX/I/15731061,Baju Gamis bahan katun gold,Pakaian,89000,65,20000,5805000,18-01-2020,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200118/XX/I/58623543,Jas Hujan setelan bahan polymer,Pakaian,159000,54,20000,8606000,18-01-2020,JNE,Regular,Order On Process, D.K.I. JAKARTA,Tokopedia
INV/20200118/XX/I/24047174,Sweater unisex kuning,Pakaian,99000,73,20000,7247000,18-01-2020,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200118/XX/I/73219949,Seragam Sekolah SD paket lengkap,Pakaian,124900,9,20000,1144100,18-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200118/XX/I/73219949,Batik Couple modis merah maroon,Pakaian,119000,98,20000,11682000,18-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200118/XX/I/76079279,Payung lipat 42 inch,Accessories,42900,76,20000,3280400,18-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200118/XX/I/95078949,Tas Sekolah tahan air 15.6 inch,Accessories,359000,30,20000,10790000,18-01-2020,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20200118/XX/I/72627060,Pashmina ceruty premium basic,Pakaian,34900,15,20000,543500,18-01-2020,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20200118/XX/I/84611255,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,7,20000,3064300,18-01-2020,GO-JEK,Same Day,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20200118/XX/I/87913095,Baju Koko lengan pendek hitam,Pakaian,89000,14,20000,1266000,18-01-2020,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200119/XX/I/25117847,Sweater unisex kuning,Pakaian,99000,52,20000,5168000,19-01-2020,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20200119/XX/I/69833891,Tas Sekolah tahan air 15.6 inch,Accessories,359000,34,20000,12226000,19-01-2020,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200119/XX/I/69833891,Baju Gamis bahan katun gold,Pakaian,89000,42,20000,3758000,19-01-2020,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200119/XX/I/18055068,Seragam Sekolah SD paket lengkap,Pakaian,124900,37,20000,4641300,19-01-2020,JNE,Regular,Order Berhasil, BANGKA BELITUNG,Tokopedia
INV/20200119/XX/I/18055068,Baju Koko lengan pendek hitam,Pakaian,89000,13,20000,1177000,19-01-2020,JNE,Regular,Order Berhasil, BANGKA BELITUNG,Tokopedia
INV/20200119/XX/I/51973312,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,49,20000,21330100,19-01-2020,GO-JEK,Same Day,Order Berhasil, MALUKU UTARA,Tokopedia
INV/20200119/XX/I/51973312,Jas Hujan setelan bahan polymer,Pakaian,159000,32,20000,5108000,19-01-2020,GO-JEK,Same Day,Order On Process, MALUKU UTARA,Tokopedia
INV/20200119/XX/I/53165559,Payung lipat 42 inch,Accessories,42900,71,20000,3065900,19-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200119/XX/I/53165559,Batik Couple modis merah maroon,Pakaian,119000,94,20000,11206000,19-01-2020,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20200119/XX/I/57653931,Pashmina ceruty premium basic,Pakaian,34900,20,20000,718000,19-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200120/XX/I/10925039,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,32,20000,13936800,20-01-2020,SiCepat,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200120/XX/I/89615588,Batik Couple modis merah maroon,Pakaian,119000,89,20000,10611000,20-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200120/XX/I/69866369,Jas Hujan setelan bahan polymer,Pakaian,159000,18,20000,2882000,20-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200120/XX/I/77798834,Baju Koko lengan pendek hitam,Pakaian,89000,9,20000,821000,20-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20200120/XX/I/52950769,Pashmina ceruty premium basic,Pakaian,34900,7,20000,264300,20-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200120/XX/I/60998122,Tas Sekolah tahan air 15.6 inch,Accessories,359000,31,20000,11149000,20-01-2020,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200120/XX/I/60998122,Payung lipat 42 inch,Accessories,42900,79,20000,3409100,20-01-2020,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200120/XX/I/50759639,Sweater unisex kuning,Pakaian,99000,71,20000,7049000,20-01-2020,GO-JEK,Same Day,Order Berhasil, SULAWESI TENGGARA,Tokopedia
INV/20200120/XX/I/31422287,Baju Gamis bahan katun gold,Pakaian,89000,56,20000,5004000,20-01-2020,SiCepat,Regular,Order On Process, BANGKA BELITUNG,Tokopedia
INV/20200120/XX/I/31133516,Seragam Sekolah SD paket lengkap,Pakaian,124900,42,20000,5265800,20-01-2020,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20200121/XX/I/61592505,Baju Gamis bahan katun gold,Pakaian,89000,53,20000,4737000,21-01-2020,JNE,Regular,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20200121/XX/I/95587227,Tas Sekolah tahan air 15.6 inch,Accessories,359000,13,20000,4687000,21-01-2020,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20200121/XX/I/18370541,Batik Couple modis merah maroon,Pakaian,119000,61,20000,7279000,21-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200121/XX/I/66552381,Seragam Sekolah SD paket lengkap,Pakaian,124900,17,20000,2143300,21-01-2020,GO-JEK,Same Day,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200121/XX/I/36089201,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,51,20000,22199900,21-01-2020,JNE,Regular,Order Berhasil, RIAU,Tokopedia
INV/20200121/XX/I/62485314,Sweater unisex kuning,Pakaian,99000,53,20000,5267000,21-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200121/XX/I/77829856,Payung lipat 42 inch,Accessories,42900,70,20000,3023000,21-01-2020,SiCepat,Regular,Order Berhasil, NUSA TENGGARA TIMUR,Tokopedia
INV/20200121/XX/I/77287414,Jas Hujan setelan bahan polymer,Pakaian,159000,12,20000,1928000,21-01-2020,JNE,Regular,Order On Process, BANTEN,Tokopedia
INV/20200121/XX/I/47426064,Pashmina ceruty premium basic,Pakaian,34900,7,20000,264300,21-01-2020,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20200121/XX/I/47426064,Baju Koko lengan pendek hitam,Pakaian,89000,12,20000,1088000,21-01-2020,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20200122/XX/I/75616210,Seragam Sekolah SD paket lengkap,Pakaian,124900,17,20000,2143300,22-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200122/XX/I/60826375,Payung lipat 42 inch,Accessories,42900,89,20000,3838100,22-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200122/XX/I/41349811,Pashmina ceruty premium basic,Pakaian,34900,12,20000,438800,22-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200122/XX/I/38944280,Sweater unisex kuning,Pakaian,99000,48,20000,4772000,22-01-2020,SiCepat,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20200122/XX/I/12729126,Tas Sekolah tahan air 15.6 inch,Accessories,359000,26,20000,9354000,22-01-2020,JNE,Regular,Order On Process, SUMATERA UTARA,Tokopedia
INV/20200122/XX/I/55174907,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,19,20000,8283100,22-01-2020,SiCepat,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200122/XX/I/55174907,Baju Gamis bahan katun gold,Pakaian,89000,45,20000,4025000,22-01-2020,SiCepat,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200122/XX/I/80419090,Batik Couple modis merah maroon,Pakaian,119000,49,20000,5851000,22-01-2020,JNE,Regular,Order On Process, JAMBI,Tokopedia
INV/20200122/XX/I/56882218,Jas Hujan setelan bahan polymer,Pakaian,159000,9,20000,1451000,22-01-2020,SiCepat,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20200122/XX/I/25596736,Baju Koko lengan pendek hitam,Pakaian,89000,24,20000,2156000,22-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200123/XX/I/54845721,Seragam Sekolah SD paket lengkap,Pakaian,124900,60,20000,7514000,23-01-2020,GO-JEK,Same Day,Order Berhasil, ACEH,Tokopedia
INV/20200123/XX/I/47976795,Payung lipat 42 inch,Accessories,42900,59,20000,2551100,23-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN TENGAH,Tokopedia
INV/20200123/XX/I/77572829,Baju Koko lengan pendek hitam,Pakaian,89000,15,20000,1355000,23-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200123/XX/I/75589500,Tas Sekolah tahan air 15.6 inch,Accessories,359000,27,20000,9713000,23-01-2020,JNE,Regular,Order On Process, BANGKA BELITUNG,Tokopedia
INV/20200123/XX/I/11129779,Pashmina ceruty premium basic,Pakaian,34900,11,20000,403900,23-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200123/XX/I/11129779,Jas Hujan setelan bahan polymer,Pakaian,159000,13,20000,2087000,23-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200123/XX/I/85986466,Batik Couple modis merah maroon,Pakaian,119000,55,20000,6565000,23-01-2020,JNE,Regular,Order On Process, SULAWESI UTARA,Tokopedia
INV/20200123/XX/I/85986466,Baju Gamis bahan katun gold,Pakaian,89000,42,20000,3758000,23-01-2020,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20200123/XX/I/33024792,Sweater unisex kuning,Pakaian,99000,61,20000,6059000,23-01-2020,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20200123/XX/I/97059095,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,20,20000,8718000,23-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200124/XX/I/65929919,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,7,20000,3064300,24-01-2020,JNE,Regular,Order On Process, KALIMANTAN SELATAN,Tokopedia
INV/20200124/XX/I/73843649,Seragam Sekolah SD paket lengkap,Pakaian,124900,37,20000,4641300,24-01-2020,GO-JEK,Same Day,Order On Process, ACEH,Tokopedia
INV/20200124/XX/I/73843649,Batik Couple modis merah maroon,Pakaian,119000,73,20000,8707000,24-01-2020,GO-JEK,Same Day,Order Berhasil, ACEH,Tokopedia
INV/20200124/XX/I/86750837,Baju Gamis bahan katun gold,Pakaian,89000,67,20000,5983000,24-01-2020,JNE,Regular,Batal, KALIMANTAN SELATAN,Tokopedia
INV/20200124/XX/I/72941015,Payung lipat 42 inch,Accessories,42900,87,20000,3752300,24-01-2020,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200124/XX/I/66138316,Baju Koko lengan pendek hitam,Pakaian,89000,13,20000,1177000,24-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200124/XX/I/59896462,Sweater unisex kuning,Pakaian,99000,55,20000,5465000,24-01-2020,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200124/XX/I/50656453,Jas Hujan setelan bahan polymer,Pakaian,159000,15,20000,2405000,24-01-2020,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200124/XX/I/18940470,Tas Sekolah tahan air 15.6 inch,Accessories,359000,19,20000,6841000,24-01-2020,GO-JEK,Same Day,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200124/XX/I/18940470,Pashmina ceruty premium basic,Pakaian,34900,11,20000,403900,24-01-2020,GO-JEK,Same Day,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200125/XX/I/21027148,Pashmina ceruty premium basic,Pakaian,34900,10,20000,369000,25-01-2020,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200125/XX/I/13649768,Pashmina ceruty premium basic,Pakaian,34900,5,20000,194500,25-01-2020,JNE,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20200125/XX/I/13649768,Baju Koko lengan pendek hitam,Pakaian,89000,13,20000,1177000,25-01-2020,JNE,Regular,Transaksi ditolak., SULAWESI TENGAH,Tokopedia
INV/20200125/XX/I/73397253,Seragam Sekolah SD paket lengkap,Pakaian,124900,28,20000,3517200,25-01-2020,JNE,Regular,Order Berhasil, PAPUA,Tokopedia
INV/20200125/XX/I/15383695,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,4,20000,1759600,25-01-2020,SiCepat,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20200125/XX/I/15383695,Baju Gamis bahan katun gold,Pakaian,89000,32,20000,2868000,25-01-2020,SiCepat,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20200125/XX/I/90388218,Payung lipat 42 inch,Accessories,42900,37,20000,1607300,25-01-2020,SiCepat,Regular,Order Berhasil, JAMBI,Tokopedia
INV/20200125/XX/I/56286442,Batik Couple modis merah maroon,Pakaian,119000,23,20000,2757000,25-01-2020,SiCepat,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20200125/XX/I/16678932,Jas Hujan setelan bahan polymer,Pakaian,159000,3,20000,497000,25-01-2020,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20200125/XX/I/59222917,Sweater unisex kuning,Pakaian,99000,28,20000,2792000,25-01-2020,SiCepat,Regular,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20200125/XX/I/59222917,Jas Hujan setelan bahan polymer,Pakaian,159000,2,20000,338000,25-01-2020,SiCepat,Regular,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20200125/XX/I/54757623,Baju Gamis bahan katun gold,Pakaian,89000,27,20000,2423000,25-01-2020,GO-JEK,Same Day,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20200125/XX/I/26513093,Baju Koko lengan pendek hitam,Pakaian,89000,12,20000,1088000,25-01-2020,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20200125/XX/I/74216774,Seragam Sekolah SD paket lengkap,Pakaian,124900,21,20000,2642900,25-01-2020,JNE,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20200125/XX/I/65627506,Batik Couple modis merah maroon,Pakaian,119000,23,20000,2757000,25-01-2020,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20200125/XX/I/65710609,Payung lipat 42 inch,Accessories,42900,26,20000,1135400,25-01-2020,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20200125/XX/I/14975710,Tas Sekolah tahan air 15.6 inch,Accessories,359000,12,20000,4328000,25-01-2020,GO-JEK,Same Day,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20200125/XX/I/14975710,Sweater unisex kuning,Pakaian,99000,16,20000,1604000,25-01-2020,GO-JEK,Same Day,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20200125/XX/I/85292186,Tas Sekolah tahan air 15.6 inch,Accessories,359000,8,20000,2892000,25-01-2020,GO-JEK,Same Day,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20200125/XX/I/50210549,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,4,20000,1759600,25-01-2020,JNE,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20200126/XX/I/39271745,Jas Hujan setelan bahan polymer,Pakaian,159000,12,20000,1928000,26-01-2020,SiCepat,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200126/XX/I/55710206,Payung lipat 42 inch,Accessories,42900,65,20000,2808500,26-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20200126/XX/I/68371229,Seragam Sekolah SD paket lengkap,Pakaian,124900,65,20000,8138500,26-01-2020,JNE,Regular,Order On Process, D.I. YOGYAKARTA,Tokopedia
INV/20200126/XX/I/50128421,Baju Gamis bahan katun gold,Pakaian,89000,69,20000,6161000,26-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20200126/XX/I/82595328,Baju Koko lengan pendek hitam,Pakaian,89000,13,20000,1177000,26-01-2020,JNE,Regular,Order Berhasil, JAMBI,Tokopedia
INV/20200126/XX/I/53681532,Pashmina ceruty premium basic,Pakaian,34900,9,20000,334100,26-01-2020,JNE,Regular,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20200126/XX/I/18541961,Sweater unisex kuning,Pakaian,99000,53,20000,5267000,26-01-2020,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200126/XX/I/18541961,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,50,20000,21765000,26-01-2020,JNE,Regular,Order Berhasil, MALUKU,Tokopedia
INV/20200126/XX/I/41414120,Batik Couple modis merah maroon,Pakaian,119000,40,20000,4780000,26-01-2020,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20200126/XX/I/88485271,Tas Sekolah tahan air 15.6 inch,Accessories,359000,39,20000,14021000,26-01-2020,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20200127/XX/I/56662747,Pashmina ceruty premium basic,Pakaian,34900,10,20000,369000,27-01-2020,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20200127/XX/I/69377318,Payung lipat 42 inch,Accessories,42900,67,20000,2894300,27-01-2020,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
